Date,access1-0.1.rcp45,access1-0.1.rcp85,access1-3.1.rcp45,access1-3.1.rcp85,bcc-csm1-1.1.rcp26,bcc-csm1-1.1.rcp45,bcc-csm1-1.1.rcp60,bcc-csm1-1.1.rcp85,bcc-csm1-1-m.1.rcp45,bcc-csm1-1-m.1.rcp85,canesm2.1.rcp26,canesm2.2.rcp26,canesm2.3.rcp26,canesm2.4.rcp26,canesm2.5.rcp26,canesm2.1.rcp45,canesm2.2.rcp45,canesm2.3.rcp45,canesm2.4.rcp45,canesm2.5.rcp45,canesm2.1.rcp85,canesm2.2.rcp85,canesm2.3.rcp85,canesm2.4.rcp85,canesm2.5.rcp85,ccsm4.1.rcp26,ccsm4.2.rcp26,ccsm4.3.rcp26,ccsm4.4.rcp26,ccsm4.5.rcp26,ccsm4.1.rcp45,ccsm4.2.rcp45,ccsm4.3.rcp45,ccsm4.4.rcp45,ccsm4.5.rcp45,ccsm4.1.rcp60,ccsm4.2.rcp60,ccsm4.3.rcp60,ccsm4.4.rcp60,ccsm4.5.rcp60,ccsm4.1.rcp85,ccsm4.2.rcp85,ccsm4.3.rcp85,ccsm4.4.rcp85,ccsm4.5.rcp85,cesm1-bgc.1.rcp45,cesm1-bgc.1.rcp85,cesm1-cam5.1.rcp26,cesm1-cam5.2.rcp26,cesm1-cam5.3.rcp26,cesm1-cam5.1.rcp45,cesm1-cam5.2.rcp45,cesm1-cam5.3.rcp45,cesm1-cam5.1.rcp60,cesm1-cam5.3.rcp60,cesm1-cam5.1.rcp85,cesm1-cam5.2.rcp85,cesm1-cam5.3.rcp85,cmcc-cm.1.rcp45,cmcc-cm.1.rcp85,cnrm-cm5.1.rcp45,cnrm-cm5.1.rcp85,cnrm-cm5.2.rcp85,cnrm-cm5.4.rcp85,cnrm-cm5.6.rcp85,cnrm-cm5.10.rcp85,csiro-mk3-6-0.1.rcp26,csiro-mk3-6-0.2.rcp26,csiro-mk3-6-0.3.rcp26,csiro-mk3-6-0.4.rcp26,csiro-mk3-6-0.5.rcp26,csiro-mk3-6-0.6.rcp26,csiro-mk3-6-0.7.rcp26,csiro-mk3-6-0.8.rcp26,csiro-mk3-6-0.9.rcp26,csiro-mk3-6-0.10.rcp26,csiro-mk3-6-0.1.rcp45,csiro-mk3-6-0.2.rcp45,csiro-mk3-6-0.3.rcp45,csiro-mk3-6-0.4.rcp45,csiro-mk3-6-0.5.rcp45,csiro-mk3-6-0.6.rcp45,csiro-mk3-6-0.7.rcp45,csiro-mk3-6-0.8.rcp45,csiro-mk3-6-0.9.rcp45,csiro-mk3-6-0.10.rcp45,csiro-mk3-6-0.1.rcp60,csiro-mk3-6-0.2.rcp60,csiro-mk3-6-0.3.rcp60,csiro-mk3-6-0.4.rcp60,csiro-mk3-6-0.5.rcp60,csiro-mk3-6-0.6.rcp60,csiro-mk3-6-0.7.rcp60,csiro-mk3-6-0.8.rcp60,csiro-mk3-6-0.9.rcp60,csiro-mk3-6-0.10.rcp60,csiro-mk3-6-0.1.rcp85,csiro-mk3-6-0.2.rcp85,csiro-mk3-6-0.3.rcp85,csiro-mk3-6-0.4.rcp85,csiro-mk3-6-0.5.rcp85,csiro-mk3-6-0.6.rcp85,csiro-mk3-6-0.7.rcp85,csiro-mk3-6-0.8.rcp85,csiro-mk3-6-0.9.rcp85,csiro-mk3-6-0.10.rcp85,ec-earth.8.rcp26,ec-earth.12.rcp26,ec-earth.2.rcp45,ec-earth.8.rcp45,ec-earth.12.rcp45,ec-earth.6.rcp85,ec-earth.8.rcp85,ec-earth.12.rcp85,fgoals-g2.1.rcp26,fgoals-g2.1.rcp45,fgoals-g2.1.rcp85,fgoals-s2.2.rcp45,fgoals-s2.2.rcp85,fgoals-s2.3.rcp85,fio-esm.1.rcp26,fio-esm.2.rcp26,fio-esm.3.rcp26,fio-esm.1.rcp45,fio-esm.2.rcp45,fio-esm.3.rcp45,fio-esm.1.rcp60,fio-esm.2.rcp60,fio-esm.3.rcp60,fio-esm.1.rcp85,fio-esm.2.rcp85,fio-esm.3.rcp85,gfdl-cm3.1.rcp26,gfdl-cm3.1.rcp45,gfdl-cm3.1.rcp60,gfdl-cm3.1.rcp85,gfdl-esm2g.1.rcp26,gfdl-esm2g.1.rcp45,gfdl-esm2g.1.rcp60,gfdl-esm2g.1.rcp85,gfdl-esm2m.1.rcp26,gfdl-esm2m.1.rcp45,gfdl-esm2m.1.rcp60,gfdl-esm2m.1.rcp85,giss-e2-h-cc.1.rcp45,giss-e2-r.1.rcp26,giss-e2-r.1.rcp45,giss-e2-r.2.rcp45,giss-e2-r.3.rcp45,giss-e2-r.4.rcp45,giss-e2-r.5.rcp45,giss-e2-r.1.rcp60,giss-e2-r.1.rcp85,giss-e2-r-cc.1.rcp45,hadgem2-ao.1.rcp26,hadgem2-ao.1.rcp45,hadgem2-ao.1.rcp60,hadgem2-ao.1.rcp85,hadgem2-cc.1.rcp45,hadgem2-cc.1.rcp85,hadgem2-es.1.rcp26,hadgem2-es.2.rcp26,hadgem2-es.3.rcp26,hadgem2-es.4.rcp26,hadgem2-es.1.rcp45,hadgem2-es.2.rcp45,hadgem2-es.3.rcp45,hadgem2-es.4.rcp45,hadgem2-es.1.rcp60,hadgem2-es.2.rcp60,hadgem2-es.3.rcp60,hadgem2-es.4.rcp60,hadgem2-es.1.rcp85,hadgem2-es.2.rcp85,hadgem2-es.3.rcp85,hadgem2-es.4.rcp85,inmcm4.1.rcp45,inmcm4.1.rcp85,ipsl-cm5a-lr.1.rcp26,ipsl-cm5a-lr.2.rcp26,ipsl-cm5a-lr.3.rcp26,ipsl-cm5a-lr.1.rcp45,ipsl-cm5a-lr.2.rcp45,ipsl-cm5a-lr.3.rcp45,ipsl-cm5a-lr.4.rcp45,ipsl-cm5a-lr.1.rcp60,ipsl-cm5a-lr.1.rcp85,ipsl-cm5a-lr.2.rcp85,ipsl-cm5a-lr.3.rcp85,ipsl-cm5a-lr.4.rcp85,ipsl-cm5a-mr.1.rcp26,ipsl-cm5a-mr.1.rcp45,ipsl-cm5a-mr.1.rcp60,ipsl-cm5a-mr.1.rcp85,ipsl-cm5b-lr.1.rcp45,ipsl-cm5b-lr.1.rcp85,miroc-esm.1.rcp26,miroc-esm.1.rcp45,miroc-esm.1.rcp60,miroc-esm.1.rcp85,miroc-esm-chem.1.rcp26,miroc-esm-chem.1.rcp45,miroc-esm-chem.1.rcp60,miroc-esm-chem.1.rcp85,miroc5.1.rcp26,miroc5.1.rcp45,miroc5.1.rcp60,miroc5.1.rcp85,mpi-esm-lr.1.rcp26,mpi-esm-lr.2.rcp26,mpi-esm-lr.3.rcp26,mpi-esm-lr.1.rcp45,mpi-esm-lr.2.rcp45,mpi-esm-lr.3.rcp45,mpi-esm-lr.1.rcp85,mpi-esm-lr.2.rcp85,mpi-esm-lr.3.rcp85,mpi-esm-mr.1.rcp26,mpi-esm-mr.1.rcp45,mpi-esm-mr.1.rcp85,mri-cgcm3.1.rcp26,mri-cgcm3.1.rcp45,mri-cgcm3.1.rcp85,noresm1-m.1.rcp26,noresm1-m.1.rcp45,noresm1-m.1.rcp60,noresm1-m.1.rcp85,noresm1-me.1.rcp26,noresm1-me.1.rcp45,noresm1-me.1.rcp60,noresm1-me.1.rcp85
2/1/24,14.093,11,11.53,12.567,12.012,16.354,10.319,12.59,15.373,12.549,13.865,10.003,12.953,14.94,13.68,12.015,13.722,12.279,12.047,10.527,12.279,15.589,13.044,12.744,15.937,16.546,11.759,14.777,13.617,15.457,14.914,13.031,13.019,12.073,11.59,13.084,14.668,8.919,11.392,11.821,13.812,14.811,11.209,11.216,12.983,13.064,10.483,14.709,16.191,10.767,13.213,14.053,14.725,13.897,16.575,13.319,12.413,10.767,12.042,17.065,15.564,11.505,12.538,11.46,11.253,11.595,13.477,13.97,12.636,12.212,11.139,13.832,11.778,13.202,15.45,12.03,14.396,12.428,12.996,13.949,13.357,13.393,12.934,14.015,9.888,7.369,13.08,10.325,16.765,14.543,13.406,10.011,15.45,14.885,15.849,11.459,10.888,9.948,13.415,14.47,10.904,14.395,12.601,15.049,13.853,11.734,13.053,12.756,14.127,13.93,10.698,13.918,12.472,11.751,18.418,14.212,11.5,10.844,11.842,16.76,11.811,13.314,11.653,13.347,9.583,14.798,10.402,9.771,11.808,14.194,12.338,15.305,13.889,9.331,15.092,17.151,13.039,13.428,13.541,15.249,13.057,10.924,12.418,17.159,11.514,13.188,9.37,11.696,13.207,13.036,11.793,10.865,11.788,12.105,12.293,13.821,13.842,14.671,14.961,15.818,15.551,11.021,10.444,8.859,9.567,13.95,13.92,14.244,18.96,12.706,14.181,14.285,17.507,11.735,13.823,14.534,12.452,14.178,8.867,11.91,13.161,10.643,14.848,14.013,11.448,12.972,10.829,11.973,12.904,11.908,12.629,13.782,12.589,14.66,10.942,12.224,11.405,14.229,11.871,16.919,12.255,12.798,12.282,18.023,14.863,11.596,10.559,14.041,16.68,11.076,14.859,13.016,11.136,14.687,12.748,11.532,12.756,14.758,14.968,12.665,14.653,13.257,12.392,14.017,9.791,11.382,16.542,12.839,14.37,14.962,10.472
3/1/24,17.292,15.5,17.064,15.612,16.231,21.412,15.199,15.799,16.982,15.925,17.233,12.803,14.454,18.614,16.571,15.525,16.525,18.148,15.367,18.283,15.536,20.083,17.036,20.364,17.591,18.149,12.974,15.889,16.958,18.129,18.414,16.012,17.466,14.757,18.236,15.026,17.478,16.547,15.899,17.583,15.021,16.619,15.486,17.654,16.482,18.061,18.273,16.193,14.254,15.059,18.621,18.008,18.3,20.049,20.802,18.644,16.914,15.059,13.279,16.561,15.501,15.494,14.285,15.236,18.921,17.503,16.863,18.252,17.776,17.809,13.272,21.186,17.479,13.714,15.114,15.767,18.685,16.686,12.853,18.522,13.322,16.556,16.506,20.791,15.887,15.001,13.886,13.432,17.095,18.62,18.803,18.306,17.615,15.506,20.847,15.478,16.58,20.043,15.739,17.898,17.987,20.093,14.94,17.831,17.895,16.037,17.624,13.409,16.511,17.497,15.735,13.526,20.659,21.23,16.184,21.682,18.092,16.418,16.325,18.792,21.671,15.643,17.217,18.243,14.136,18.265,16.218,17.906,16.772,23.63,15.018,16.936,13.8,18.783,17.958,18.329,17.949,16.912,14.731,16.335,15.512,15.143,15.852,17.98,20.301,14.515,16.737,13.762,21.132,15.902,16.672,17.087,17.514,15.197,14.602,17.981,17.787,17.643,15.395,17.186,17.423,15.593,20.429,18.725,16.532,16.039,19.846,18.531,18.779,17.683,14.433,18.178,18.52,17.178,16.372,17.514,16.737,14.878,15.58,17.198,17.739,18.241,16.013,14.386,15.928,16.431,14.559,18.133,16.084,17.299,15.83,17.095,13.818,17.462,12.233,19.004,18.969,19.204,13.183,18.378,15.763,16.74,14.195,18.901,19.115,17.729,16.52,17.319,19.725,17.33,16.206,17.871,15.378,17.498,15.661,17.568,16.624,16.394,19.578,16.607,15.252,15.568,16.757,16.243,16.241,16.057,17.82,12.88,18.262,17.771,16.84
4/1/24,21.437,21.597,19.912,20.482,19.565,21.101,19.174,20.122,20.334,19.459,25.615,21.614,20.653,22.907,21.464,20.007,23.851,20.848,21.756,19.803,19.399,22.484,22.151,23.145,22.574,23.07,21.612,21.011,21.537,23.476,22.715,23.866,24.963,20.365,23.212,21.275,24.097,20.184,21.505,20.875,20.631,21.592,22.018,22.063,20.316,22.384,21.092,22.9,20.787,21.466,20.708,21.651,26.181,20.862,23.142,21.216,21.877,21.466,20.722,20.868,20.256,21.002,20.979,19.557,22.106,20.041,20.614,21.161,21.541,25.201,21.145,19.597,22.591,21.466,21.18,20.376,21.024,20.161,20.005,19.582,19.259,19.388,20.137,23.825,21.916,20.459,20.67,22.183,21.837,20.558,21.681,23.016,21.514,22.738,26.609,23.675,21.541,22.799,18.579,23.53,21.989,21.22,20.818,21.771,21.584,21.719,25.119,20.872,20.705,21.285,24.349,21.336,25.617,24.273,20.135,23.628,23.017,21.168,23.967,21.354,20.862,20.219,19.426,22.407,20.095,23.827,21.311,21.879,21.416,23.272,19.838,18.866,21.167,22.773,21.349,26.003,24.116,23.184,20.323,19.321,22.064,20.357,20.544,20.437,18.878,24.074,21.801,20.969,21.494,20.624,18.426,21.157,21.866,19.393,19.586,19.36,21.144,19.417,21.721,23.232,22.198,20.571,21.429,23.03,20.964,24.905,19.767,21.452,25.524,19.622,20.313,22.69,21.332,21.845,20.122,21.717,20.066,20.865,21.219,23.246,23.139,22.409,24.842,22.624,20.66,24.249,21,24.093,20.757,22.061,23.544,20.773,22.516,22.971,20.766,22.797,19.704,25.686,19.964,23.191,21.942,18.918,21.979,25.283,23.314,22.614,21.975,20.254,21.739,20.917,19.278,22.409,20.324,20.685,21.272,24.919,21.993,21.245,22.568,20.25,18.597,21.311,20.544,21.156,20.345,21.484,23.621,20.342,19.007,24.417,19.85
5/1/24,27.224,26.428,24.227,25.184,24.456,24.791,23.502,24.914,26.061,26.81,27.879,26.215,26.465,26.889,25.576,25.237,25.437,25.387,27.689,25.963,25.859,28.005,26.963,27.517,28.255,25.153,25.064,25.158,23.917,25.979,24.873,26.269,27.379,23.94,26.601,27.206,26.391,24.105,23.302,23.591,26.596,22.914,24.788,27.147,25.104,25.862,24.089,26.358,23.701,24.625,25.54,26.067,27.712,24.643,24.501,24.315,24.601,24.625,25.379,24.675,22.629,25.512,25.378,25.938,24.265,25.535,24.439,24.92,25.129,24.659,23.741,23.808,26.365,26.07,24.125,24.945,23.351,25.454,24.994,24.401,25.33,24.417,25.698,24.888,25.127,22.406,26.323,23.876,24.859,25.223,27.846,25.524,26.601,25.446,27.888,25.106,23.735,26.755,23.528,25.872,25.817,24.072,24.573,24.989,24.479,25.021,25.519,24.95,27.859,24.05,25.947,24.772,28.889,26.41,24.577,25.081,27.249,24.543,26.29,27.03,24.818,25.755,24.963,26.221,23.812,25.619,25.249,25.542,24.25,24.841,24.221,26,24.956,25.086,25.62,25.933,25.245,26.447,26.319,24.855,26.933,25.708,24.434,25.571,23.41,24.618,25.968,27.62,23.63,23.629,25.074,24.947,24.464,24.066,25.393,26.198,25.456,25.622,25.647,24.953,25.696,23.572,25.28,25.643,24.369,26.719,24.83,25.737,25.289,23.913,26.29,25.117,24.274,24.589,24.297,27.477,24.757,23.626,24.632,27.122,26.773,24.602,24.583,24.063,25.733,28.136,24.777,28.719,25.834,25.055,23.907,26.017,26.797,26.775,26.357,25.385,23.553,25.43,23.648,25.783,26.252,25.127,25.405,24.34,25.65,25.217,23.954,24.982,25.737,25.09,24.556,26.6,24.775,25.02,25.924,26.676,25.678,25.74,25.412,25.698,22.861,23.443,25.94,25.664,24.467,24.466,27.279,24.837,23.923,25.352,24.199
6/1/24,29.053,28.813,29.15,28.935,28.426,28.348,30.284,30.738,28.545,28.863,27.309,28.783,29.382,28.636,28.154,30.496,29.44,27.933,27.616,27.237,27.691,31.256,28.94,29.309,31.045,29.726,28.737,28.446,28.216,29.423,28.624,30.635,28.176,27.918,29.049,29.717,30.196,27.783,28.493,27.627,30.371,30.237,26.629,31.956,28.851,28.59,29.488,29.833,27.315,28.418,28.532,29.531,31.31,28.063,27.723,27.083,28.347,28.418,28.028,27.487,27.157,29.387,29.353,29.043,28.497,28.936,28.774,29.356,28.678,28.326,27.822,27.717,30.086,30.268,27.285,29.12,29.676,28.168,29.851,28.403,28.873,28.091,27.895,27.443,28.431,27.273,29.805,28.324,28.015,26.926,30.28,28.173,28.121,26.013,29.408,28.66,28.836,29.625,27.874,28.244,26.347,30.426,28.403,29.808,29.862,28.374,27.311,28.882,29.142,29.153,29.398,28.325,30.823,29.5,27.937,29.182,29.312,26.828,28.214,30.762,29.512,27.111,26.982,27.03,27.665,26.622,28.968,27.507,27.33,28.328,27.257,27.936,29.357,27.967,27.954,32.174,28.433,28.944,28.518,26.66,28.77,28.799,28.322,30.053,27.951,28.952,28.135,27.969,29.633,29.701,27.266,27.535,28.245,28.063,28.462,31.899,29.091,29.853,28.661,28.722,28.571,27.313,30.316,29.328,28.519,27.851,28.287,26.999,29.107,28.436,28.588,26.652,30.131,29.477,28.631,30.725,27.431,26.54,28.597,29.426,28.364,28.811,29.97,28.631,30.293,27.345,28.528,31.248,30.048,28.728,28.146,27.653,29.15,29.321,27.465,28.615,27.151,26.658,26.921,30.997,28.959,29.174,29.866,29.07,29.228,28.91,28.076,29.296,27.204,28.256,27.874,30.582,28.999,30.387,29.923,30.505,29.5,28.964,29.205,28.901,27.959,27.062,27.836,29.529,26.703,27.317,30.065,28.532,28.2,28.052,28.509
7/1/24,28.107,29.935,30.844,29.581,31.387,30.999,32.682,30.72,31.284,29.96,31.971,30.684,32.197,31.426,31.836,33.135,31.592,31.289,31.204,30.913,31.651,30.915,31.659,31.006,32.958,32.365,31.947,31.074,31.675,30.569,30.924,31.003,31.055,29.726,31.44,30.293,31.33,31.535,30.531,30.971,30.412,32.191,28.905,31.113,32.092,29.723,31.737,32.16,30.114,30.176,31.288,31.829,31.208,30.697,27.961,29.526,30.087,30.176,29.369,28.903,30.649,30.657,31.11,30.131,29.586,28.293,30.075,33.876,31.265,31.113,31.36,29.483,31.251,29.187,30.749,32.073,29.786,29.973,28.529,31.594,30.067,30.519,30.433,29.532,30.932,28.172,32.138,29.793,30.656,29.416,30.535,30.801,31.771,28.942,30.156,29.161,31.317,31.32,29.192,32.601,30.258,30.706,31.859,31.538,28.603,30.477,29.827,31.61,29.657,31.515,30.123,30.225,30.987,28.94,31.983,29.053,27.763,29.122,29.9,29.61,30.713,30.254,29.388,28.932,29.366,28.053,31.62,30.462,30.787,31.524,28.688,28.436,31.244,31.729,29.531,31.996,30.824,31.254,30.052,27.912,32.153,30.846,29.736,31.104,30.794,30.186,29.845,30.707,30.764,31.316,29.586,30.998,31.565,29.668,31.418,31.826,31.055,30.578,29.746,31.15,30.81,30.341,29.903,31.316,30.494,28.782,30.291,30.857,30.601,30.333,30.159,29.783,30.451,31.049,29.569,31.85,28.381,30.957,29.485,33.157,29.177,31.519,30.377,29.878,30.564,29.734,31.132,30.801,31.464,30.751,30.845,30.574,30.106,31.921,31.124,31.3,29.835,28.412,29.893,28.983,31.807,31.332,30.603,32.14,29.238,31.646,30.534,32.433,29.751,29.993,29.324,32.033,29.959,32.421,28.625,31.581,30.927,29.864,29.556,32.332,29.125,28.144,28.559,30.717,29.904,29.466,30.206,30.967,30.279,29.526,31.142
8/1/24,27.747,29.16,31.182,29.84,32.537,31.134,31.946,29.502,32.092,31.085,31.402,30.099,31.942,31.067,29.99,27.189,32.68,31.597,30.904,31.036,33.405,32.359,32.157,30.684,32.606,32.372,30.994,31.237,29.836,30.906,30.2,31.59,29.213,29.779,30.993,29.656,30.572,29.768,31.272,30.915,29.826,32.516,29.351,30.834,31.518,31.642,30.524,31.864,30.312,29.96,32.819,31.224,31.486,30.977,28.328,29.041,30.082,29.96,29.734,29.586,29.728,29.098,30.869,30.615,30.035,31.858,29.812,29.886,29.209,29.879,31.43,30.713,32.617,30.279,31.292,29.044,28.037,29.388,28.808,29.855,30.055,30.501,31.651,30.466,31.015,28.771,30.891,32.526,30.448,30.138,29.987,30.512,30.501,28.9,30.083,30.709,31.33,30.43,30.046,30.041,29.639,30.908,30.085,30.671,30.91,29.417,31.144,30.875,28.723,30.248,29.738,30.214,31.384,30.391,30.825,29.077,27.301,31.502,30.664,30.452,29.264,30.14,29.557,31.1,29.091,28.244,29.505,30.359,30.213,31.964,27.893,30.45,30.743,31.447,31.381,32.075,31.326,32.586,29.61,30.25,31.131,30.782,29.867,30.509,30.576,29.306,29.691,29.406,31.487,31.253,28.942,30.477,28.988,28.905,31.543,32.242,30.618,28.76,29.999,31.779,31.77,30.8,29.119,31.865,30.613,30.856,31.349,30.601,31.444,31.258,31.334,29.959,31.442,30.19,29.945,31.432,29.365,30.216,28.663,34.013,29.218,31.913,31.548,29.759,29.848,30.061,32.417,32.921,32.399,30.659,30.336,30.528,29.758,31.521,30.791,31.983,30.586,30.947,30.705,29.526,32.79,29.928,32.707,30.022,29.248,32.608,29.065,32.684,30.069,30.299,29.065,30.486,30.016,32.044,28.75,30.913,30.667,29.798,31.112,30.622,27.814,29.405,31.071,30.153,29.664,29.875,29.431,30.647,29.479,28.606,29.868
9/1/24,25.754,28.108,27.102,27.706,27.564,24.819,26.649,28.409,26.409,28.006,27.282,28.31,27.026,27.276,24.84,26.042,28.521,27.56,27.445,28.003,26.602,28.441,28.411,28.82,28.682,30.017,27.784,27.974,26.54,27.53,27.629,29.459,26.083,26.976,28.489,26.382,26.276,27.513,27.565,27.254,28.95,32.105,26.363,28.721,29.574,27.958,28.612,29.126,28.439,27.124,28.041,24.916,27.837,26.963,26.096,26.655,26.481,27.124,27.804,26.933,28.623,25.514,28.548,26.3,26.125,28.367,28.166,27.038,28.503,23.735,28.675,25.89,27.217,29.758,26.121,26.856,28.1,27.382,27.41,28.201,28.224,27.156,28.064,27.433,29.28,27.175,30.144,27.353,25.465,28.086,27.715,25.863,28.001,26.998,26.933,26.069,26.873,26.182,27.278,25.706,29.424,28.373,28.374,28.134,28.797,28.585,27.705,27.365,26.527,27.885,27.735,25.675,26.748,27.622,26.644,25.591,27.033,29.407,28.229,28.847,26.44,27.766,27.398,29.525,25.802,26.482,26.82,27.794,26.786,27.308,25.265,24.698,28.207,26.934,25.291,29.156,28.453,26.625,25.738,27.352,28.421,27.739,27.13,28.599,28.386,26.439,27.392,26.109,28.628,27.088,26.648,26.81,26.421,26.866,26.51,29.265,26.221,25.906,27.852,26.866,29.206,27.965,26.921,27.259,28.434,28.241,29.876,26.508,28.06,27.383,26.56,26.834,29.81,26.736,27.462,28.77,26.055,25.547,25.521,28.097,26.024,29.094,29.025,26.537,27.876,24.903,27.214,29.132,27.889,27.428,27.488,26.139,26.422,27.641,26.745,28.269,25.076,24.667,25.521,25.835,27.153,26.325,28.844,26.246,27.717,27.651,27.693,26.889,27.701,27.239,27.435,28.378,24.04,29.188,25.777,29.649,26.722,27.585,25.693,28.276,27.664,25.898,25.111,27.6,27.808,28.117,26.831,28.124,27.527,27.776,26.989
10/1/24,17.666,21.718,23.566,23.889,23.642,20.476,21.873,22.115,20.718,20.211,23.373,22.043,23.177,21.13,23.016,21.359,21.648,24.725,21.684,21.91,20.48,24.015,24.063,24.277,22.699,21.908,24.831,23.988,22.087,22.893,20.532,23.782,20.823,21.526,21.948,22.728,21.229,22.334,23.226,23.251,23.277,25.396,23.337,21.812,23.742,23.528,20.092,21.731,19.848,23.091,22.528,21.724,23.171,21.281,19.916,21.565,21.364,23.091,22.819,20.644,20.794,20.443,22.964,21.786,21.773,22.753,24.544,19.394,23.768,23.101,23.335,21.951,21.983,22.832,23.337,22.121,24.351,21.534,23.353,23.091,21.165,21.238,20.864,24.104,22.773,22.508,20.768,17.992,21.877,17.926,19.703,22.343,22.842,18.181,23.777,20.234,23.287,22.972,23.084,21.21,22.026,21.433,23.945,19.765,24.089,23.692,23.992,21.892,25.583,21.657,23.11,23.888,22.829,22.285,22.377,23.362,24.045,24.261,23.114,23.223,19.708,19.987,20.317,22.299,20.323,22.544,22.29,21.005,17.453,20.559,21.972,20.903,23.235,23.262,22.88,22.775,18.672,23.189,19.26,17.62,23.907,22.621,22.685,22.353,22.889,23.672,21.674,22.022,23.452,20.933,20.793,22.98,24.086,22.21,20.318,23.629,21.611,22.609,24.2,24.121,26.025,24.815,22.084,23.282,26.202,21.482,23.372,20.213,22.617,24.391,23.378,22.406,23.12,22.126,20.374,24.983,18.33,21.777,23.391,21.896,24.262,25.151,24.647,23.434,21.57,22.873,24.801,23.009,23.445,22.014,22.275,22.073,21.663,22.282,21.524,21.892,20.958,21.5,21.796,20.351,22.59,20.843,21.357,21.335,22.677,24.592,23.244,22.152,25.233,25.236,20.895,22.77,19.57,25.495,22.435,21.942,23.341,22.317,20.55,22.626,21.949,20.581,22.342,22.378,21.893,23.275,21.26,22.945,22.819,21.149,21.654
11/1/24,18.776,17.442,14.443,18.974,15.864,14.551,17.119,14.795,14.525,14.833,18.441,18.035,15.011,16.517,16.987,16.189,16.612,17.346,17.511,13.937,18.763,15.185,14.196,14.967,15.109,14.968,19.522,16.456,18.757,13.721,11.951,14.747,14.557,16.023,14.861,14.183,20.008,14.665,16.76,16.8,15.523,14.714,16.346,16.383,14.858,17.304,13.366,17.692,15.879,17.405,12.6,14.969,16.403,16.181,16.248,17.085,15.662,17.405,16.404,11.373,18.471,12.696,14.793,16.547,18.47,16.866,18.087,15.225,19.817,15.641,15.747,13.17,17.601,16.405,18.675,14.093,15.378,14.687,16.94,15.595,16.925,13.279,11.811,13.935,19.458,15.426,13.396,11.785,12.402,15.86,15.794,18.568,15.605,15.31,19.964,19.289,14.627,13.767,16.286,17.29,13.387,17.803,19.44,11.874,14.933,17.436,17.289,17.11,16.48,15.343,16.484,16.425,13.753,15.521,17.892,19.052,16.003,17.627,15.983,18.203,14.847,15.241,15.059,16.781,16.68,16.41,15.75,15.464,14.865,17.44,17.403,17.486,17.855,18.731,14.703,15.564,14.59,17.463,17.66,14.376,17.443,15.697,14.544,15.978,11.009,17.079,12.59,16.807,15.08,14.771,12.801,11.417,15.941,16.409,17.779,17.491,14.951,14.279,19.017,17.721,17.628,17.869,17.726,18.285,14.927,15.943,15.679,16.152,16.093,15.299,14.396,16.535,16.983,17.202,16.263,20.98,15.6,13.786,15.841,15.909,15.869,17.384,23.04,14.553,15.838,14.533,17.735,14.884,16.393,15.569,18.557,16.749,16.133,19.401,16.719,16.063,14.135,15.369,16.009,15.98,13.792,15.97,14.555,17.103,19.829,16.94,16.265,15.502,16.431,18.803,14.259,16.592,16.099,16.832,16.03,18.613,14.773,14.666,15.028,18.608,11.628,15.002,16.082,17.281,17.127,15.586,14.939,10.785,15.864,13.654,17.045
12/1/24,12.25,12.318,11.219,14.337,11.695,11.026,10.489,13.113,10.448,11.026,12.607,9.712,12.132,13.856,12.06,14.453,13.695,5.844,12.866,10.581,12.401,15.084,11.198,13.673,12.117,13.391,13.051,7.152,9.67,14.015,12.852,13.055,11.152,13.479,12.34,10.876,15.339,11.224,12.204,8.944,15.418,14.194,9.62,9.875,13.36,13.263,10.415,10.677,12.998,13.497,13.125,11.126,14.388,13.825,11.183,16.859,13.968,13.497,15.498,11.5,12.026,11.631,12.374,12.675,14.386,12.956,12.483,11.942,11.488,10.131,11.847,13.394,12.388,13.255,13.745,13.526,10.505,11.401,12.721,14.098,12.676,10.873,12.564,9.521,13.795,12.552,11.317,10.408,9.766,13.412,10.638,12.021,13.117,12.486,11.089,10.201,11.533,10.406,12.543,12.805,11.585,12.179,15.337,11.48,13.917,12.432,14.407,12.704,11.751,14.012,11.347,11.763,12.001,13.259,13.966,14.27,13.383,15.243,12.614,9.827,11.401,13.163,15.397,12.629,7.549,12.867,10.642,11.504,6.959,11.014,11.572,14.638,11.094,10.494,10.111,11.021,11.899,10.988,10.968,8.257,9.67,11.266,12.413,12.788,11.96,11.349,13.542,13.437,12.239,13.076,9.047,11.049,8.611,13.241,13.924,14.2,11.65,13.667,17.093,10.351,15.095,13.974,15.562,10.916,13.196,15.564,13.444,10.116,12.076,13.068,13.215,14.174,13.899,14.336,13.292,13.359,11.779,13.69,15.592,15.478,6.637,12.582,14.435,10.879,10.904,13.104,16.783,12.663,11.205,13.483,12.592,13.736,11.265,13.798,11.509,10.49,9.078,13.377,13.153,7.377,14.778,10.614,13.498,14.433,10.091,12.716,16.298,12.893,12.11,10.648,11.763,12.004,8.615,11.431,15.737,13.544,14.453,13.757,14.595,13.29,12.399,11.827,10.839,15.214,12.235,12.655,14.706,13.955,11.185,14.433,12.743
