DATE,Baron_discharge_m3s,Hueco_discharge_m3s,Jacobs_discharge_m3s,PRCP_mm,T_AVER,"Lovelady Groundwater level above NAVD 1988, meter (Mean)"
2015-04-22,2.63913014,2.021822876,0.248905085,0,23.3,151.5853659
2015-04-23,2.630635086,1.965189182,0.254851623,0,24.7,151.6310976
2015-04-24,2.63913014,2.251189337,0.271558563,10.922,25.0,151.6829268
2015-04-25,2.650456879,2.690100465,0.261930835,1.016,27.5,151.7408537
2015-04-26,2.647625195,2.658951933,0.247206074,2.032,25.3,151.7896341
2015-04-27,2.650456879,2.695763834,0.238427852,14.224,23.3,151.8384146
2015-04-28,2.63913014,2.675942042,0.215208037,0,15.0,151.8079268
2015-04-29,2.627803402,2.633466771,0.236162504,0,17.2,151.8018293
2015-04-30,2.619308348,2.613644978,0.246639737,0,19.2,151.847561
2015-05-01,2.599486555,2.503209275,0.238994189,0,20.8,151.8719512
2015-05-02,2.585328131,2.384278517,0.249471422,0,21.4,151.8932927
2015-05-03,2.582496446,2.288001238,0.240126863,0,21.7,151.9268293
2015-05-04,2.576833077,2.194555643,0.216057543,0,23.9,151.945122
2015-05-05,2.576833077,2.101110047,0.185192179,97.536,23.6,151.9786585
2015-05-06,2.690100465,2.033149615,0.193970402,0.254,26.1,152.0213415
2015-05-07,2.718417312,1.970852551,0.178679305,0.508,25.6,152.0487805
2015-05-08,2.690100465,1.900060434,0.177829799,7.366,24.4,152.070122
2015-05-09,2.690100465,1.849090109,0.197651592,0.508,25.8,152.1036585
2015-05-10,2.661783618,1.7952881,0.187174359,0,27.5,152.1310976
2015-05-11,2.661783618,1.744317775,0.42758439,10.16,23.1,152.125
2015-05-12,2.633466771,1.684852397,0.481386399,5.842,19.4,152.1067073
2015-05-13,2.633466771,1.74714946,0.906139104,28.448,19.4,152.1463415
2015-05-14,2.633466771,2.585328131,1.285584854,2.032,25.3,152.1981707
2015-05-15,2.647625195,2.860001547,1.124178826,9.144,22.2,152.2560976
2015-05-16,2.64479351,3.058219476,1.129842195,0,25.0,152.3262195
2015-05-17,2.633466771,3.567922722,2.208714066,66.04,23.9,152.3963415
2015-05-18,2.633466771,4.275843897,2.203050697,0,26.9,152.445122
2015-05-19,2.633466771,3.851091192,1.758476199,0,27.5,152.527439
2015-05-20,2.661783618,3.567922722,1.619723648,8.382,26.9,152.6310976
2015-05-21,2.661783618,3.313071099,1.489466152,0.508,20.6,152.6981707
2015-05-22,2.661783618,3.171486864,1.376198764,0.762,20.8,152.7896341
2015-05-23,2.661783618,3.171486864,1.472476044,35.814,24.7,152.8963415
2015-05-24,2.775051006,4.643962908,4.162576509,19.304,22.8,153.0396341
2015-05-25,3.11485317,4.700596602,3.426338487,132.08,23.3,153.3597561
2015-05-26,3.11485317,4.24752705,4.445744979,0,25.3,153.3628049
2015-05-27,3.058219476,3.851091192,3.511289028,0,24.4,153.3719512
2015-05-28,2.973268935,3.539605875,2.860001547,5.08,25.6,153.4969512
2015-05-29,2.944952088,3.539605875,2.718417312,17.018,24.7,153.6493902
2015-05-30,2.916635241,3.709506957,2.576833077,0,26.1,153.777439
2015-05-31,2.916635241,4.445744979,2.381446833,0,24.7,153.9054878
2015-06-01,2.888318394,4.24752705,2.143585318,0,24.4,154.0487805
2015-06-02,2.888318394,3.879408039,1.962357497,0,25.8,154.1981707
2015-06-03,2.860001547,3.652873263,1.834931686,0,25.6,154.3536585
2015-06-04,2.860001547,3.482972181,1.752812829,0,25.6,154.4817073
2015-06-05,2.8316847,3.341387946,1.679189027,0,26.4,154.6006098
2015-06-06,2.803367853,3.199803711,1.580080063,0,26.7,154.7286585
2015-06-07,2.775051006,3.086536323,1.509287945,0,26.9,154.8597561
2015-06-08,2.746734159,2.973268935,1.444159197,0,27.8,154.9817073
2015-06-09,2.718417312,2.888318394,1.396020557,0,28.6,155.1067073
2015-06-10,2.698595519,2.817526277,1.322396755,0,28.1,155.2378049
2015-06-11,2.698595519,2.743902474,1.231782845,0,28.6,155.3597561
2015-06-12,2.704258889,2.68726878,1.177980835,0.254,28.9,155.472561
2015-06-13,2.718417312,2.622140032,1.101525348,0,29.4,155.5731707
2015-06-14,2.760892583,2.602318239,1.192139259,34.036,26.1,155.6829268
2015-06-15,2.806199538,2.605149924,1.186475889,4.826,27.5,155.7804878
2015-06-16,2.820357961,2.551347915,1.110020402,34.036,25.6,155.8902439
2015-06-17,2.860001547,2.540021176,1.067545132,67.564,26.9,156.0091463
2015-06-18,2.860001547,2.916635241,1.013743123,0,27.5,156.0884146
2015-06-19,2.888318394,2.732575736,1.294079908,27.686,25.3,156.179878
2015-06-20,2.916635241,2.627803402,1.350713602,12.446,25.3,156.2804878
2015-06-21,2.916635241,2.605149924,1.294079908,23.622,26.1,156.3841463
2015-06-22,2.944952088,2.944952088,1.441327512,0,26.9,156.4756098
2015-06-23,2.973268935,3.029902629,1.347881917,0,28.6,156.5670732
2015-06-24,2.973268935,2.916635241,1.248772953,0,28.3,156.6646341
2015-06-25,3.001585782,2.826021331,1.18081252,0,28.3,156.7713415
2015-06-26,3.029902629,2.709922258,1.115683772,0,29.2,156.8871951
2015-06-27,3.029902629,2.624971717,1.04205997,0.254,28.1,156.9817073
2015-06-28,3.058219476,2.554179599,1.155327358,2.032,27.8,157.0762195
2015-06-29,3.058219476,2.50604096,1.359208656,0,28.6,157.1737805
2015-06-30,3.086536323,2.477724113,1.226119475,19.05,28.6,157.2591463
2015-07-01,3.086536323,2.423922103,1.160990727,0,27.2,157.3445122
2015-07-02,3.11485317,2.384278517,1.129842195,0,26.9,157.4390244
2015-07-03,3.11485317,2.36162504,1.053386708,0,28.6,157.5304878
2015-07-04,3.143170017,2.387110202,0.979762906,0,28.9,157.6128049
2015-07-05,3.143170017,2.387110202,0.928792582,0,28.6,157.6859756
2015-07-06,3.171486864,2.35596167,0.883485626,0,28.9,157.7621951
2015-07-07,3.171486864,2.350298301,0.838178671,0,29.2,157.847561
2015-07-08,3.199803711,2.341803247,0.795703401,0,29.2,157.9176829
2015-07-09,3.199803711,2.344634932,0.761723184,0,29.2,157.9786585
2015-07-10,3.199803711,2.353129986,0.722079599,0,28.9,158.0396341
2015-07-11,3.228120558,2.395605256,0.696594436,0,28.3,158.0945122
2015-07-12,3.228120558,2.435248842,0.651287481,0,28.9,158.1676829
2015-07-13,3.256437405,2.421090419,0.605980526,0,29.7,158.2560976
2015-07-14,3.256437405,2.418258734,0.574831994,0,29.7,158.3384146
2015-07-15,3.256437405,2.412595364,0.546515147,0,29.4,158.3932927
2015-07-16,3.228120558,2.375783463,0.526693354,0,29.2,158.4390244
2015-07-17,3.228120558,2.367288409,0.515366615,0,30.0,158.4969512
2015-07-18,3.199803711,2.389941887,0.501208192,0,30.8,158.5457317
2015-07-19,3.199803711,2.426753788,0.447406183,0,30.3,158.5914634
2015-07-20,3.199803711,2.412595364,0.42758439,0,29.7,158.652439
2015-07-21,3.199803711,2.392773572,0.413425966,0,30.0,158.7134146
2015-07-22,3.171486864,2.367288409,0.387940804,0,30.6,158.7591463
2015-07-23,3.143170017,2.336139878,0.370950696,0,31.1,158.7926829
2015-07-24,3.143170017,2.319149769,0.356792272,0,31.1,158.8231707
2015-07-25,3.11485317,2.324813139,0.353960588,0,30.3,158.8719512
2015-07-26,3.11485317,2.3134864,0.345465533,0,30.6,158.9268293
2015-07-27,3.086536323,2.36162504,0.33130711,0,31.4,158.9634146
2015-07-28,3.086536323,2.330476508,0.308653632,0,31.4,158.9908537
2015-07-29,3.058219476,2.319149769,0.297326894,0,31.4,159.0091463
2015-07-30,3.058219476,2.288001238,0.286000155,0,31.1,159.0304878
2015-07-31,3.029902629,2.26534776,0.267877373,0,32.2,159.0670732
2015-08-01,3.029902629,2.254021021,0.268160541,0,30.0,159.1006098
2015-08-02,3.029902629,2.225704174,0.261081329,0,30.8,159.1402439
2015-08-03,3.001585782,2.220040805,0.252303107,0,30.6,159.1707317
2015-08-04,3.001585782,2.225704174,0.245790232,0,31.4,159.1829268
2015-08-05,2.973268935,2.259684391,0.223419923,0,31.9,159.195122
2015-08-06,2.973268935,2.220040805,0.199067434,0,31.9,159.222561
2015-08-07,2.973268935,2.188892273,0.189156538,0,31.4,159.2439024
2015-08-08,2.944952088,2.183228904,0.189722875,0,32.2,159.2591463
2015-08-09,2.944952088,2.166238796,0.182926832,0,31.9,159.2682927
2015-08-10,2.944952088,2.129426894,0.178962473,0,31.9,159.277439
2015-08-11,2.944952088,2.115268471,0.182926832,0,32.2,159.2804878
2015-08-12,2.916635241,2.067129831,0.188023864,0,33.3,159.2804878
2015-08-13,2.916635241,2.035981299,0.19057238,0,32.8,159.2987805
2015-08-14,2.888318394,2.064298146,0.182077326,0,31.9,159.3109756
2015-08-15,2.888318394,2.055803092,0.182360495,0,31.4,159.3170732
2015-08-16,2.888318394,2.027486245,0.174998114,0,30.3,159.3292683
2015-08-17,2.888318394,1.987842659,0.170467419,0,30.0,159.3414634
2015-08-18,2.860001547,1.979347605,0.167918903,0,30.8,159.3628049
2015-08-19,2.8316847,1.953862443,0.159707017,0,31.4,159.3780488
2015-08-20,2.8316847,1.93404065,0.156308995,8.89,25.8,159.3536585
2015-08-21,2.826021331,1.917050542,0.156875332,0,27.8,159.3445122
2015-08-22,2.814694592,1.922713911,0.144132751,0,30.6,159.3445122
2015-08-23,2.806199538,1.979347605,0.13875255,0,31.4,159.3323171
2015-08-24,2.792041114,1.93970402,0.138469382,0,31.4,159.3109756
2015-08-25,2.78354606,1.888733695,0.140168393,0,31.7,159.3018293
2015-08-26,2.769387637,1.851921794,0.133089181,0,29.7,159.2835366
2015-08-27,2.760892583,1.806614839,0.13507136,0,30.0,159.2804878
2015-08-28,2.746734159,1.755644514,0.133372349,0,29.4,159.2835366
2015-08-29,2.738239105,1.735822721,0.137336708,0,28.3,159.2652439
2015-08-30,2.729744051,1.707505874,0.135637697,0,29.7,159.2530488
2015-08-31,2.721248997,1.667862288,0.129124822,0,29.7,159.2378049
2015-09-01,2.709922258,1.60273354,0.132239675,0,28.9,159.2195122
2015-09-02,2.707090573,1.574416693,0.127425812,0,28.3,159.2012195
2015-09-03,2.695763834,1.571585009,0.130257496,0,28.6,159.2012195
2015-09-04,2.69293215,1.540436477,0.130257496,0,30.8,159.1890244
2015-09-05,2.681605411,1.537604792,0.133089181,0.254,32.2,159.1554878
2015-09-06,2.664615303,1.529109738,0.135920866,0,31.1,159.1310976
2015-09-07,2.653288564,1.503624576,0.131956507,0,31.1,159.1128049
2015-09-08,2.650456879,1.469644359,0.136204034,0,30.8,159.1006098
2015-09-09,2.63913014,1.418674035,0.134788192,26.67,28.6,159.0792683
2015-09-10,2.636298456,1.432832458,0.133372349,20.066,28.9,159.0518293
2015-09-11,2.647625195,1.497961206,0.145831762,0,28.9,159.0304878
2015-09-12,2.633466771,1.449822566,0.144699088,0,26.7,158.9817073
2015-09-13,2.619308348,1.432832458,0.143849583,0,25.0,158.9512195
2015-09-14,2.605149924,1.438495828,0.143849583,0,25.0,158.9268293
2015-09-15,2.590991501,1.424337404,0.144982257,0,28.9,158.902439
2015-09-16,2.579664762,1.41584235,0.154326816,1.016,28.9,158.8689024
2015-09-17,2.582496446,1.364872025,0.154043648,0,29.7,158.8506098
2015-09-18,2.585328131,1.359208656,0.134788192,0,29.7,158.8414634
2015-09-19,2.568338023,1.342218548,0.127992148,0,29.4,158.8079268
2015-09-20,2.554179599,1.328060124,0.124594127,0,27.8,158.7591463
2015-09-21,2.531526122,1.311070016,0.125160464,0,28.9,158.722561
2015-09-22,2.514536014,1.299743277,0.122611948,0,28.6,158.679878
2015-09-23,2.50037759,1.288416539,0.126859475,0,27.2,158.6371951
2015-09-24,2.494714221,1.282753169,0.128841654,0,27.8,158.6006098
2015-09-25,2.494714221,1.248772953,0.12770898,0,28.9,158.554878
2015-09-26,2.486219167,1.22895116,0.124594127,0,27.5,158.527439
2015-09-27,2.463565689,1.240277899,0.121479274,0,27.2,158.5
2015-09-28,2.449407266,1.22328779,0.130823833,0,26.1,158.4664634
2015-09-29,2.432417157,1.186475889,0.139318887,0,26.9,158.4176829
2015-09-30,2.421090419,1.163822412,0.135354529,0,28.1,158.3506098
2015-10-01,2.406931995,1.146832304,0.124877295,0,27.5,158.2865854
2015-10-02,2.398436941,1.138337249,0.129124822,0,25.6,158.2347561
2015-10-03,2.381446833,1.135505565,0.131956507,0,21.9,158.2042683
2015-10-04,2.370120094,1.118515457,0.126859475,0,22.8,158.1371951
2015-10-05,2.35596167,1.112852087,0.122045611,0,24.4,158.0609756
2015-10-06,2.341803247,1.110020402,0.122328779,0,24.7,157.9878049
2015-10-07,2.324813139,1.112852087,0.128275317,0,24.7,157.9359756
2015-10-08,2.3134864,1.107188718,0.125160464,0,26.4,157.8810976
2015-10-09,2.302159661,1.101525348,0.111851546,0,26.7,157.804878
2015-10-10,2.288001238,1.095861979,0.09627728,0,25.8,157.7256098
2015-10-11,2.276674499,1.093030294,0.100241638,0,26.4,157.6920732
2015-10-12,2.26534776,1.076040186,0.097409954,0,29.7,157.6676829
2015-10-13,2.248357652,1.073208501,0.092879258,0,26.1,157.570122
2015-10-14,2.234199228,1.067545132,0.092029753,0,25.6,157.4756098
2015-10-15,2.22287249,1.067545132,0.097409954,0,26.1,157.3963415
2015-10-16,2.214377435,1.059050078,0.082685193,0,24.4,157.304878
2015-10-17,2.203050697,1.047723339,0.084101036,0,23.9,157.2134146
2015-10-18,2.188892273,1.033564916,0.084101036,0,21.4,157.125
2015-10-19,2.17473385,1.027901546,0.083534699,0,21.1,157.0640244
2015-10-20,2.163407111,1.030733231,0.092312921,0,22.5,157.0152439
2015-10-21,2.149248687,1.027901546,0.110435703,0,26.1,156.9512195
2015-10-22,2.137921949,1.030733231,0.107604019,4.064,24.4,156.8871951
2015-10-23,2.129426894,1.030733231,0.110435703,10.922,24.2,156.8262195
2015-10-24,2.321981454,1.710337559,0.356792272,121.666,20.0,156.777439
2015-10-25,2.690100465,2.681605411,0.294495209,16.51,15.8,156.7103659
2015-10-26,2.576833077,2.367288409,0.193120897,0,20.3,156.652439
2015-10-27,2.497545905,2.140753633,0.150928795,0,21.7,156.6280488
2015-10-28,2.455070635,1.942535704,0.131107002,0,21.1,156.6097561
2015-10-29,2.406931995,1.786793046,0.125726801,0,18.9,156.5609756
2015-10-30,2.406931995,3.228120558,3.199803711,125.222,21.7,157.3414634
2015-10-31,3.086536323,4.700596602,2.944952088,22.606,21.7,156.75
2015-11-01,3.086536323,4.360794438,2.389941887,1.778,19.4,156.6067073
2015-11-02,2.944952088,4.049309121,2.07845657,0,20.0,156.6067073
2015-11-03,2.8316847,3.737823804,1.911387173,0,20.3,156.6371951
2015-11-04,2.78920943,3.39802164,1.781129676,0,20.8,156.679878
2015-11-05,2.755229213,3.228120558,1.645208811,1.27,25.8,156.7378049
2015-11-06,2.746734159,3.058219476,1.565921639,0.508,19.7,156.7652439
2015-11-07,2.743902474,2.888318394,1.911387173,13.462,15.3,156.7926829
2015-11-08,2.775051006,2.78920943,1.883070326,0,16.7,156.820122
2015-11-09,2.752397528,2.724080681,1.800951469,0,16.9,156.8810976
2015-11-10,2.743902474,2.673110357,1.721664298,0,19.4,156.9420732
2015-11-11,2.732575736,2.641961825,1.653703865,0,25.0,157.0213415
2015-11-12,2.721248997,2.605149924,1.543268162,0,17.5,157.0060976
2015-11-13,2.712753943,2.593823185,1.435664143,0,15.8,157.0121951
2015-11-14,2.704258889,2.582496446,1.302574962,0.254,15.3,157.0396341
2015-11-15,2.704258889,2.571169708,1.203465998,0,16.7,157.097561
2015-11-16,2.704258889,2.593823185,1.146832304,0.254,21.1,157.2012195
2015-11-17,2.749565844,2.619308348,1.121347141,26.162,16.1,157.304878
2015-11-18,2.752397528,2.545684545,0.976931222,0,14.2,157.3079268
2015-11-19,2.718417312,2.590991501,0.781544977,0,16.9,157.2957317
2015-11-20,2.712753943,2.54851623,0.688099382,0,18.1,157.320122
2015-11-21,2.715585627,2.497545905,0.580495364,0,11.9,157.3567073
2015-11-22,2.721248997,2.429585473,0.453069552,0,8.1,
2015-11-23,2.721248997,2.389941887,0.376614065,0,8.6,
2015-11-24,2.724080681,2.358793355,0.345465533,0,13.1,157.4512195
2015-11-25,2.726912366,2.336139878,0.33130711,0,20.0,157.5152439
2015-11-26,2.729744051,2.304991346,0.294495209,6.604,21.7,157.5457317
2015-11-27,2.763724267,2.293664607,0.356792272,37.084,14.2,157.5884146
2015-11-28,2.786377745,2.916635241,0.852337095,6.35,5.3,157.6097561
2015-11-29,2.797704484,3.11485317,0.974099537,1.016,6.9,
2015-11-30,2.803367853,3.001585782,0.968436167,0,10.0,
2015-12-01,2.797704484,2.944952088,0.903307419,0,11.4,157.7713415
2015-12-02,2.800536168,2.888318394,0.790040031,0,12.8,
2015-12-03,2.806199538,2.775051006,0.690931067,0,10.8,
2015-12-04,2.809031222,2.749565844,0.620138949,0,10.0,
2015-12-05,2.814694592,2.667446987,0.56633694,0,10.6,
2015-12-06,2.817526277,2.746734159,0.540851778,0,13.9,
2015-12-07,2.820357961,2.588159816,0.498376507,0,13.6,
2015-12-08,2.826021331,2.491882536,0.472891345,0,14.7,
2015-12-09,2.8316847,2.525862752,0.433247759,0,16.4,158.1920732
2015-12-10,2.826021331,2.523031068,0.404930912,0,18.1,158.277439
2015-12-11,2.817526277,2.503209275,0.359623957,0,18.6,158.3384146
2015-12-12,2.8316847,2.494714221,0.37378238,0.254,22.5,158.3963415
2015-12-13,2.916635241,2.636298456,1.299743277,39.116,15.6,158.4786585
2015-12-14,2.944952088,2.707090573,1.50645626,0,14.7,158.5121951
2015-12-15,2.944952088,2.590991501,1.430000774,0,17.8,158.5731707
2015-12-16,2.944952088,2.534357807,1.345050233,0,12.5,158.597561
2015-12-17,2.916635241,2.466397374,1.22895116,0,11.9,158.6128049
2015-12-18,2.888318394,2.418258734,1.121347141,0,7.8,158.6036585
2015-12-19,2.888318394,2.387110202,1.025069861,0,10.6,158.6402439
2015-12-20,2.916635241,2.415427049,0.999584699,0,15.0,158.7439024
2015-12-21,2.916635241,2.435248842,0.959941113,0,18.3,158.8506098
2015-12-22,2.916635241,2.432417157,0.903307419,0,17.8,158.9481707
2015-12-23,2.916635241,2.45790232,0.855168779,0,19.4,159.054878
2015-12-24,2.916635241,2.463565689,0.716416229,0,17.2,159.0579268
2015-12-25,2.916635241,2.45223895,0.65695085,0,15.8,159.0670732
2015-12-26,2.916635241,2.443743896,0.628634003,2.54,23.3,159.1554878
2015-12-27,2.916635241,2.415427049,0.727742968,33.528,12.5,159.2408537
2015-12-28,2.944952088,2.463565689,1.098693664,0,5.0,159.2469512
2015-12-29,2.944952088,2.324813139,0.962772798,0.762,6.1,159.2560976
2015-12-30,2.944952088,2.3134864,0.877822257,0,9.4,159.2743902
2015-12-31,2.944952088,2.282337868,0.812693509,0,7.8,159.3018293
2016-01-01,2.944952088,2.273842814,0.741901391,0,7.8,159.320122
2016-01-02,2.944952088,2.256852706,0.724911283,5.08,6.9,159.3719512
2016-01-03,2.944952088,2.316318085,0.914634158,0,10.8,159.4542683
2016-01-04,2.973268935,2.319149769,0.942951005,0,8.6,159.5060976
2016-01-05,2.973268935,2.310654715,0.869327203,0,7.8,159.5640244
2016-01-06,2.973268935,2.327644823,0.872158888,3.302,9.7,159.652439
2016-01-07,2.973268935,2.336139878,0.886317311,0,16.1,159.7560976
2016-01-08,2.973268935,2.251189337,0.835346987,0,12.8,159.8353659
2016-01-09,2.973268935,2.22287249,0.764554869,0,8.9,159.847561
2016-01-10,2.973268935,2.149248687,0.682436013,0,5.3,159.8170732
2016-01-11,2.973268935,2.171902165,0.659782535,0,7.2,159.8628049
2016-01-12,2.973268935,2.17473385,0.65695085,0,10.0,159.9054878
2016-01-13,2.973268935,2.302159661,0.637129058,0,11.1,159.9634146
2016-01-14,2.973268935,2.118100156,0.622970634,0,14.7,160.0670732
2016-01-15,2.973268935,2.084119939,0.588990418,0,15.0,160.1493902
2016-01-16,2.973268935,2.067129831,0.546515147,0,11.9,160.1676829
2016-01-17,2.973268935,2.044476353,0.506871561,0,6.9,160.1402439
2016-01-18,2.973268935,2.095446678,0.484218084,0,8.6,160.1493902
2016-01-19,2.973268935,2.12659521,0.492713138,0,13.3,160.2012195
2016-01-20,2.973268935,1.965189182,0.481386399,0,10.6,160.2560976
2016-01-21,2.973268935,2.16907048,0.461564606,0.254,11.9,160.3262195
2016-01-22,2.973268935,1.888733695,0.424752705,0,7.5,160.3018293
2016-01-23,2.944952088,1.996337714,0.416257651,0,6.7,160.3262195
2016-01-24,2.973268935,2.191723958,0.42192102,0,11.4,160.4115854
2016-01-25,2.973268935,2.177565534,0.424752705,0,18.6,160.4756098
2016-01-26,2.944952088,2.149248687,0.399267543,0,10.3,160.4603659
2016-01-27,2.944952088,2.132258579,0.390772489,0,8.6,160.4512195
2016-01-28,2.944952088,2.259684391,0.393604173,0,10.8,160.5060976
2016-01-29,2.944952088,2.259684391,0.396435858,0,13.9,160.5670732
2016-01-30,2.944952088,2.203050697,0.387940804,0,16.4,160.6310976
2016-01-31,2.944952088,2.26534776,0.387940804,0,22.2,160.679878
2016-02-01,2.944952088,2.194555643,0.376614065,0,18.6,160.7195122
2016-02-02,2.944952088,2.135090264,0.351128903,0,16.4,160.7469512
2016-02-03,2.944952088,2.052971408,0.291663524,0,9.2,160.6920732
2016-02-04,2.944952088,1.990674344,0.27580609,0,8.1,160.6371951
2016-02-05,2.944952088,1.945367389,0.27948728,0,8.6,160.6615854
2016-02-06,2.944952088,1.880238641,0.28316847,0,10.0,160.6981707
2016-02-07,2.916635241,1.897228749,0.28316847,0,10.0,160.7408537
2016-02-08,2.916635241,1.897228749,0.311485317,0,13.1,160.7530488
2016-02-09,2.916635241,1.914218857,0.311485317,0,13.6,160.7621951
2016-02-10,2.916635241,1.894397064,0.311485317,0,13.3,160.7865854
2016-02-11,2.916635241,1.894397064,0.311485317,0,19.7,160.8384146
2016-02-12,2.888318394,1.948199074,0.311485317,0,17.2,160.847561
2016-02-13,2.888318394,1.951030758,0.311485317,0,17.5,160.8414634
2016-02-14,2.888318394,1.900060434,0.339802164,0,18.9,160.9115854
2016-02-15,2.888318394,1.93404065,0.339802164,0,16.7,160.9573171
2016-02-16,2.888318394,1.84342674,0.339802164,0,16.9,160.9481707
2016-02-17,2.888318394,1.860416848,0.339802164,0,16.9,160.9085366
2016-02-18,2.860001547,1.851921794,0.339802164,0,19.2,160.9146341
2016-02-19,2.860001547,1.905723803,0.339802164,0,22.5,160.9359756
2016-02-20,2.860001547,1.829268316,0.339802164,0,21.7,160.9573171
2016-02-21,2.8316847,1.769802938,0.339802164,0.254,20.0,160.9756098
2016-02-22,2.8316847,1.724495982,0.339802164,0,18.1,160.9969512
2016-02-23,2.860001547,1.667862288,0.339802164,33.782,12.2,161.0579268
2016-02-24,2.860001547,1.721664298,0.339802164,0,11.9,160.9756098
2016-02-25,2.860001547,1.897228749,0.311485317,0,11.9,160.9420732
2016-02-26,2.860001547,1.919882227,0.311485317,0,11.4,160.9146341
2016-02-27,2.860001547,1.806614839,0.311485317,0,14.2,160.9542683
2016-02-28,2.8316847,1.772634622,0.311485317,0,19.2,161.0060976
2016-02-29,2.8316847,1.74714946,0.28316847,0,20.8,161.0182927
2016-03-01,2.809031222,1.732991036,0.263346677,0,21.1,161.0304878
2016-03-02,2.803367853,1.721664298,0.249188254,0,17.5,161.0060976
2016-03-03,2.809031222,1.676357342,0.237861515,0,22.5,161.0426829
2016-03-04,2.823189646,1.65653555,0.246356569,0,15.8,161.0030488
2016-03-05,2.811862907,1.633882072,0.268160541,0,20.0,161.0030488
2016-03-06,2.797704484,1.571585009,0.297326894,0,19.7,161.0060976
2016-03-07,2.797704484,1.565921639,0.328475425,0.254,21.1,161.0609756
2016-03-08,2.772219321,1.665030604,0.368119011,5.588,24.2,161.0914634
2016-03-09,2.8316847,1.631050387,0.339802164,55.372,18.3,161.1006098
2016-03-10,2.888318394,1.616891964,0.368119011,10.16,16.1,161.0792683
2016-03-11,2.888318394,1.798119785,0.368119011,9.144,18.3,161.0670732
2016-03-12,2.916635241,1.999169398,0.368119011,0,18.6,161.0762195
2016-03-13,2.916635241,2.214377435,0.368119011,0,21.4,161.1189024
2016-03-14,2.916635241,2.398436941,0.368119011,0,22.8,161.1310976
2016-03-15,2.916635241,2.279506184,0.353960588,0,26.4,161.1554878
2016-03-16,2.916635241,2.16907048,0.325643741,0,21.7,161.1402439
2016-03-17,2.916635241,2.160575426,0.322812056,0.508,22.8,161.1737805
2016-03-18,2.916635241,2.041644669,0.311485317,1.778,19.7,161.2073171
2016-03-19,2.916635241,1.951030758,0.274673416,0,12.5,161.1646341
2016-03-20,2.916635241,1.854753479,0.252019938,0,11.7,161.1219512
2016-03-21,2.916635241,1.849090109,0.232198145,0,10.8,161.1280488
2016-03-22,2.916635241,1.849090109,0.23502983,0,16.4,161.2042683
2016-03-23,2.916635241,2.010496137,0.24239221,1.27,23.1,161.2896341
2016-03-24,2.916635241,1.922713911,0.314317002,3.81,15.0,161.2957317
2016-03-25,2.944952088,1.953862443,0.319980371,0,13.9,161.2987805
2016-03-26,2.944952088,1.987842659,0.317148686,0,16.1,161.3323171
2016-03-27,2.916635241,1.871743587,0.305821948,0,18.3,161.3231707
2016-03-28,2.916635241,2.03031793,0.305821948,0,16.4,161.3109756
2016-03-29,2.916635241,1.968020867,0.305821948,0.508,17.5,161.3628049
2016-03-30,2.916635241,1.987842659,0.319980371,0.762,22.5,161.4237805
2016-03-31,2.916635241,1.840595055,0.317148686,0,24.4,161.4603659
2016-04-01,2.916635241,1.84342674,0.297326894,8.636,14.7,161.4268293
2016-04-02,2.888318394,1.764139568,0.2721249,0,15.3,161.3628049
2016-04-03,2.888318394,1.78962473,0.24239221,0,16.4,161.3780488
2016-04-04,2.888318394,1.83776337,0.237861515,0,20.0,161.3993902
2016-04-05,2.888318394,1.798119785,0.368119011,0,19.7,161.4085366
2016-04-06,2.888318394,1.752812829,0.56633694,0,20.3,161.445122
2016-04-07,2.888318394,1.781129676,0.569168625,0,19.2,161.4603659
2016-04-08,2.888318394,1.761307883,0.549346832,0,19.7,161.4573171
2016-04-09,2.888318394,1.701842505,0.532356724,0.508,19.7,161.4634146
2016-04-10,2.860001547,1.648040495,0.521029985,0,22.2,161.5
2016-04-11,2.860001547,1.616891964,0.5181983,0,26.4,161.527439
2016-04-12,2.860001547,1.557426585,0.5181983,30.226,19.7,161.5030488
2016-04-13,2.916635241,1.676357342,1.101525348,10.16,18.3,161.527439
2016-04-14,2.916635241,1.956694128,1.027901546,0,18.6,161.5365854
2016-04-15,2.916635241,1.953862443,0.982594591,0,19.2,161.5731707
2016-04-16,2.916635241,1.868911902,0.928792582,6.35,20.8,161.597561
2016-04-17,2.973268935,1.894397064,1.022238177,34.036,21.7,161.597561
2016-04-18,3.058219476,2.973268935,1.500792891,28.702,20.6,161.597561
2016-04-19,3.11485317,3.737823804,1.503624576,0,21.9,161.6097561
2016-04-20,3.11485317,3.567922722,1.480971098,14.732,21.4,161.652439
2016-04-21,3.11485317,3.454655334,1.492297837,10.414,21.9,161.6890244
2016-04-22,3.086536323,3.482972181,1.489466152,0,22.2,161.7042683
2016-04-23,3.086536323,3.341387946,1.461149305,0,20.6,161.7408537
2016-04-24,3.086536323,3.199803711,1.452654251,0,21.7,161.8170732
2016-04-25,3.086536323,3.143170017,1.430000774,0,26.1,161.8841463
2016-04-26,3.086536323,3.171486864,1.401683927,0,26.1,161.9481707
2016-04-27,3.086536323,3.199803711,1.37336708,13.716,24.4,162
2016-04-28,3.086536323,2.860001547,1.345050233,0,23.9,162.0213415
2016-04-29,3.086536323,2.769387637,1.302574962,0,26.4,162.0884146
