Date,access1-0.1.rcp45,access1-0.1.rcp85,access1-3.1.rcp45,access1-3.1.rcp85,bcc-csm1-1.1.rcp26,bcc-csm1-1.1.rcp45,bcc-csm1-1.1.rcp60,bcc-csm1-1.1.rcp85,bcc-csm1-1-m.1.rcp45,bcc-csm1-1-m.1.rcp85,canesm2.1.rcp26,canesm2.2.rcp26,canesm2.3.rcp26,canesm2.4.rcp26,canesm2.5.rcp26,canesm2.1.rcp45,canesm2.2.rcp45,canesm2.3.rcp45,canesm2.4.rcp45,canesm2.5.rcp45,canesm2.1.rcp85,canesm2.2.rcp85,canesm2.3.rcp85,canesm2.4.rcp85,canesm2.5.rcp85,ccsm4.1.rcp26,ccsm4.2.rcp26,ccsm4.3.rcp26,ccsm4.4.rcp26,ccsm4.5.rcp26,ccsm4.1.rcp45,ccsm4.2.rcp45,ccsm4.3.rcp45,ccsm4.4.rcp45,ccsm4.5.rcp45,ccsm4.1.rcp60,ccsm4.2.rcp60,ccsm4.3.rcp60,ccsm4.4.rcp60,ccsm4.5.rcp60,ccsm4.1.rcp85,ccsm4.2.rcp85,ccsm4.3.rcp85,ccsm4.4.rcp85,ccsm4.5.rcp85,cesm1-bgc.1.rcp45,cesm1-bgc.1.rcp85,cesm1-cam5.1.rcp26,cesm1-cam5.2.rcp26,cesm1-cam5.3.rcp26,cesm1-cam5.1.rcp45,cesm1-cam5.2.rcp45,cesm1-cam5.3.rcp45,cesm1-cam5.1.rcp60,cesm1-cam5.3.rcp60,cesm1-cam5.1.rcp85,cesm1-cam5.2.rcp85,cesm1-cam5.3.rcp85,cmcc-cm.1.rcp45,cmcc-cm.1.rcp85,cnrm-cm5.1.rcp45,cnrm-cm5.1.rcp85,cnrm-cm5.2.rcp85,cnrm-cm5.4.rcp85,cnrm-cm5.6.rcp85,cnrm-cm5.10.rcp85,csiro-mk3-6-0.1.rcp26,csiro-mk3-6-0.2.rcp26,csiro-mk3-6-0.3.rcp26,csiro-mk3-6-0.4.rcp26,csiro-mk3-6-0.5.rcp26,csiro-mk3-6-0.6.rcp26,csiro-mk3-6-0.7.rcp26,csiro-mk3-6-0.8.rcp26,csiro-mk3-6-0.9.rcp26,csiro-mk3-6-0.10.rcp26,csiro-mk3-6-0.1.rcp45,csiro-mk3-6-0.2.rcp45,csiro-mk3-6-0.3.rcp45,csiro-mk3-6-0.4.rcp45,csiro-mk3-6-0.5.rcp45,csiro-mk3-6-0.6.rcp45,csiro-mk3-6-0.7.rcp45,csiro-mk3-6-0.8.rcp45,csiro-mk3-6-0.9.rcp45,csiro-mk3-6-0.10.rcp45,csiro-mk3-6-0.1.rcp60,csiro-mk3-6-0.2.rcp60,csiro-mk3-6-0.3.rcp60,csiro-mk3-6-0.4.rcp60,csiro-mk3-6-0.5.rcp60,csiro-mk3-6-0.6.rcp60,csiro-mk3-6-0.7.rcp60,csiro-mk3-6-0.8.rcp60,csiro-mk3-6-0.9.rcp60,csiro-mk3-6-0.10.rcp60,csiro-mk3-6-0.1.rcp85,csiro-mk3-6-0.2.rcp85,csiro-mk3-6-0.3.rcp85,csiro-mk3-6-0.4.rcp85,csiro-mk3-6-0.5.rcp85,csiro-mk3-6-0.6.rcp85,csiro-mk3-6-0.7.rcp85,csiro-mk3-6-0.8.rcp85,csiro-mk3-6-0.9.rcp85,csiro-mk3-6-0.10.rcp85,ec-earth.8.rcp26,ec-earth.12.rcp26,ec-earth.2.rcp45,ec-earth.8.rcp45,ec-earth.12.rcp45,ec-earth.6.rcp85,ec-earth.8.rcp85,ec-earth.12.rcp85,fgoals-g2.1.rcp26,fgoals-g2.1.rcp45,fgoals-g2.1.rcp85,fgoals-s2.2.rcp45,fgoals-s2.2.rcp85,fgoals-s2.3.rcp85,fio-esm.1.rcp26,fio-esm.2.rcp26,fio-esm.3.rcp26,fio-esm.1.rcp45,fio-esm.2.rcp45,fio-esm.3.rcp45,fio-esm.1.rcp60,fio-esm.2.rcp60,fio-esm.3.rcp60,fio-esm.1.rcp85,fio-esm.2.rcp85,fio-esm.3.rcp85,gfdl-cm3.1.rcp26,gfdl-cm3.1.rcp45,gfdl-cm3.1.rcp60,gfdl-cm3.1.rcp85,gfdl-esm2g.1.rcp26,gfdl-esm2g.1.rcp45,gfdl-esm2g.1.rcp60,gfdl-esm2g.1.rcp85,gfdl-esm2m.1.rcp26,gfdl-esm2m.1.rcp45,gfdl-esm2m.1.rcp60,gfdl-esm2m.1.rcp85,giss-e2-h-cc.1.rcp45,giss-e2-r.1.rcp26,giss-e2-r.1.rcp45,giss-e2-r.2.rcp45,giss-e2-r.3.rcp45,giss-e2-r.4.rcp45,giss-e2-r.5.rcp45,giss-e2-r.1.rcp60,giss-e2-r.1.rcp85,giss-e2-r-cc.1.rcp45,hadgem2-ao.1.rcp26,hadgem2-ao.1.rcp45,hadgem2-ao.1.rcp60,hadgem2-ao.1.rcp85,hadgem2-cc.1.rcp45,hadgem2-cc.1.rcp85,hadgem2-es.1.rcp26,hadgem2-es.2.rcp26,hadgem2-es.3.rcp26,hadgem2-es.4.rcp26,hadgem2-es.1.rcp45,hadgem2-es.2.rcp45,hadgem2-es.3.rcp45,hadgem2-es.4.rcp45,hadgem2-es.1.rcp60,hadgem2-es.2.rcp60,hadgem2-es.3.rcp60,hadgem2-es.4.rcp60,hadgem2-es.1.rcp85,hadgem2-es.2.rcp85,hadgem2-es.3.rcp85,hadgem2-es.4.rcp85,inmcm4.1.rcp45,inmcm4.1.rcp85,ipsl-cm5a-lr.1.rcp26,ipsl-cm5a-lr.2.rcp26,ipsl-cm5a-lr.3.rcp26,ipsl-cm5a-lr.1.rcp45,ipsl-cm5a-lr.2.rcp45,ipsl-cm5a-lr.3.rcp45,ipsl-cm5a-lr.4.rcp45,ipsl-cm5a-lr.1.rcp60,ipsl-cm5a-lr.1.rcp85,ipsl-cm5a-lr.2.rcp85,ipsl-cm5a-lr.3.rcp85,ipsl-cm5a-lr.4.rcp85,ipsl-cm5a-mr.1.rcp26,ipsl-cm5a-mr.1.rcp45,ipsl-cm5a-mr.1.rcp60,ipsl-cm5a-mr.1.rcp85,ipsl-cm5b-lr.1.rcp45,ipsl-cm5b-lr.1.rcp85,miroc-esm.1.rcp26,miroc-esm.1.rcp45,miroc-esm.1.rcp60,miroc-esm.1.rcp85,miroc-esm-chem.1.rcp26,miroc-esm-chem.1.rcp45,miroc-esm-chem.1.rcp60,miroc-esm-chem.1.rcp85,miroc5.1.rcp26,miroc5.1.rcp45,miroc5.1.rcp60,miroc5.1.rcp85,mpi-esm-lr.1.rcp26,mpi-esm-lr.2.rcp26,mpi-esm-lr.3.rcp26,mpi-esm-lr.1.rcp45,mpi-esm-lr.2.rcp45,mpi-esm-lr.3.rcp45,mpi-esm-lr.1.rcp85,mpi-esm-lr.2.rcp85,mpi-esm-lr.3.rcp85,mpi-esm-mr.1.rcp26,mpi-esm-mr.1.rcp45,mpi-esm-mr.1.rcp85,mri-cgcm3.1.rcp26,mri-cgcm3.1.rcp45,mri-cgcm3.1.rcp85,noresm1-m.1.rcp26,noresm1-m.1.rcp45,noresm1-m.1.rcp60,noresm1-m.1.rcp85,noresm1-me.1.rcp26,noresm1-me.1.rcp45,noresm1-me.1.rcp60,noresm1-me.1.rcp85
2/1/24,3.303,2.57,0.256,0.747,1.935,0.965,3.224,2.899,1.212,5.819,0.804,2.227,1.377,1.729,0.504,1.741,0.338,1.776,1.406,1.105,1.711,0.501,3.737,1.024,1.893,4.31,0.826,0.841,0.485,1.278,0.842,1.765,0.35,0.522,0.909,1.591,1.868,1.89,2.388,2.339,1.655,2.327,2.994,0.441,2.445,1.938,1.435,1.928,1.034,3.277,3.853,2.18,3.162,5.976,0.102,7.499,4.166,3.277,1.659,0.514,0.588,1.821,1.501,4.156,1.269,5.106,2.773,2.939,0.565,1.278,5.984,0.644,2.201,1.285,1.816,2.148,2.626,2.401,1.788,2.271,4.078,1.545,8.146,2.084,1.704,1.822,2.256,2.231,2.718,1.65,2.508,2.184,1.556,0.362,1.252,5.371,1.342,0.408,2.657,2.083,3.291,2.394,6.482,0.406,1.83,3.678,1.311,1.665,3.258,3.4,1.28,2.988,0.378,1.021,2.265,0.493,3.497,5.275,4.002,0.323,1.826,0.995,2.912,2.691,2.968,0.742,3.692,1.415,1.203,2.248,6.757,0.35,2.435,1.645,1.568,0.217,0.612,0.96,3.828,1.349,2.932,1.684,3.343,0.947,2.473,4.077,2.963,0.888,2.256,1.893,3.301,2.388,2.124,0.427,3.257,0.662,2.938,3.133,3.036,1.375,0.293,3.44,1.801,1.383,2.823,3.438,2.251,1.046,0.594,2.284,0.955,2.483,2.419,1.112,2.845,1.397,2.399,2.974,5.181,0.37,3.137,3.319,0.583,2.403,5.262,1.165,1.779,0.75,1.326,3.442,0.589,0.359,3.078,0.119,2.421,1.589,2.203,0.721,2.22,0.75,5.598,2.94,5.983,1.155,0.268,0.49,1.807,0.869,3.127,2.966,5.029,4.226,2.252,1.163,0.628,1.559,3.767,2.842,2.013,4.984,2.972,1.058,0.653,3.912,2.135,2.82,0.712,0.188,2.273,0.808,2.61
3/1/24,3.539,2.455,2.654,2.801,1.725,0.231,1.822,2.727,1.127,1.013,0.553,2.372,1.125,0.662,0.702,1.386,1.129,1.683,1.586,2.027,1.521,1.901,1.071,0.704,1.191,1.551,1.57,1.66,2.963,1.654,3.296,1.552,2.047,1.557,1.669,2.048,3.238,1.596,1.248,2.21,1.813,1.869,1.596,1.625,1.003,0.518,0.701,0.549,3.356,0.226,1.185,1.975,1.411,2.492,0.17,2.192,1.234,0.226,2.624,4.772,2.781,1.828,1.826,1.057,1.645,2.298,2.831,0.503,2.868,0.37,3.078,1.333,1.32,1.098,1.584,0.829,2.109,2.207,2.957,0.286,2.979,1.588,5.19,2.009,2.935,1.068,1.242,1.924,1.771,0.376,2.056,0.281,1.913,1.314,0.857,0.283,1.139,0.157,1.888,3.07,1.618,0.914,2.05,1.069,0.856,1.706,2.475,2.182,1.938,2.768,1.255,2.044,0.854,0.42,0.873,0.384,0.307,1.507,0.933,3.233,5.054,0.852,2.078,0.365,2.152,0.423,3.799,1.808,0.699,0.192,0.732,0.299,2.027,1.37,0.345,1.213,0.526,1.417,1.689,2.646,2.011,2.004,1.555,1.195,0.569,1.013,3.162,1.775,0.179,1.04,1.449,1.95,2.481,2.697,3.251,0.71,1.977,2.743,1.096,0.85,0.733,3.139,2.775,1.892,1.97,1.567,2.271,1.142,2.45,3.376,2.461,1.219,3.08,1.113,3.743,1.256,2.13,1.49,2.62,0.68,1.387,2.288,0.433,1.964,2.291,1.828,1.698,0.241,0.705,3.126,3.134,3.61,3.372,0.963,3.452,0.78,1.483,1.507,2.667,2.803,2.485,2.713,2.819,0.152,3.649,1.513,0.357,2.284,0.266,0.244,2.442,1.925,2.134,0.732,1.776,0.929,0.31,1.498,0.827,0.153,2.696,1.433,3.512,0.308,0.153,1.994,0.823,1.929,2.756,1.562,1.819
4/1/24,2.766,2.523,3.135,1.732,2.569,2.318,1.492,1.898,3.182,4.527,0.725,2.433,1.313,1.444,2.21,5.405,0.826,3.895,2.131,5.438,2.233,2.024,2.903,1.234,1.908,1.826,2.421,7.308,3.849,2.172,6.648,0.759,1.197,4.641,1.743,2.16,5.844,7.907,0.752,1.977,0.698,5.328,2.142,2.905,2.697,2.239,2.913,3.115,4.96,4.646,1.93,2.372,3.102,0.114,1.667,0.408,1.441,4.646,1.249,2.904,1.483,1.647,1.591,2.25,1.138,1.08,4.527,4.277,2.146,0.622,3.441,8.145,1.382,3.257,2.277,1.503,5.222,3.039,2.909,6.218,1.203,9.567,1.951,2.158,3.126,0.647,1.545,1.507,1.314,3.173,1.328,2.309,0.734,2.291,0.112,1.348,2.46,1.453,3.615,3.057,2.17,1.76,3.324,2.616,0.307,2.261,1.147,3.045,1.125,7.156,0.158,3.985,0.179,2.065,10.584,3.421,2.771,2.764,1.004,3.041,3.542,1.065,2.437,0.184,4.389,0.502,3.311,1.454,1.401,0.917,2.855,4.389,1.917,4.404,4.1,0.272,0.485,1.114,1.206,2.868,2.752,2.814,0.622,2.834,3.02,1.562,0.438,1.297,3.091,3.878,3.358,0.432,2.149,0.831,1.299,1.803,2.949,1.898,2.842,1.198,0.281,2.708,3.724,2.85,4.545,0.413,2.363,1.361,1.408,4.635,2.598,2.275,2.739,2.591,2.187,0.632,3.636,4.332,1.964,1.494,0.892,4.178,1.167,1.409,2.026,0.846,3.863,1.076,2.918,1.5,2.041,8.589,1.151,0.107,3.328,2.023,8.582,0.556,0.992,2.886,0.992,1.068,0.603,1.611,2.441,2.092,3.069,5.46,2.806,2.88,3.35,3.344,1.093,2.83,2.157,1.563,0.724,0.222,3.1,1.215,6.836,1.308,2.259,3.55,7.169,2.798,2.236,0.406,2.265,1.422,4.424
5/1/24,0.487,1.027,4.365,4.289,3.916,6.717,5.753,1.97,3.764,1.254,2.644,2.299,1.547,1.907,3.757,2.679,6.022,4.799,2.15,2.373,2.588,5.194,1.976,1.907,0.874,3.891,1.06,6.175,3.098,1.013,4.952,2.46,3.197,4.882,2.61,0.571,2.02,5.944,3.69,3.227,0.754,1.996,6.936,1.656,4.339,3.732,3.885,2.913,5.013,2.026,5.449,5.993,4.519,3.687,7.076,5.37,6.105,2.026,2.529,2.615,2.916,3.038,1.121,3.378,4.26,2.209,3.254,2.899,1.471,5.808,5.395,3.874,3.708,2.755,6.463,3.846,4.978,4.953,3.888,4.038,3.236,5.45,0.505,5.031,3.082,6.086,4.375,3.975,5.617,2.216,2.481,2.491,4.674,0.524,2.691,4.749,2.323,2.227,4.156,4.836,10.253,5.13,4.581,4.587,5.874,3.586,2.734,3.775,0.886,1.444,2.139,2.393,0.557,4.131,4.283,5.513,1.747,3.873,2.411,3.725,2.168,3.951,6.277,4.202,4.981,5.566,2.692,4.599,4.511,4.139,3.351,2.398,5.599,3.611,6.788,4.175,5.359,3.499,1.116,3.224,1.129,1.262,4.482,2.946,4.032,0.62,1.354,1.782,4.266,2.071,4.426,5.656,1.529,3.538,1.322,3.734,2.687,1.936,1.05,4.788,2.819,5.611,3.869,2.478,2.134,3.957,3.052,6.233,6.389,3.912,0.615,5.884,4.818,2.437,4.231,2.359,2.326,6.099,4.681,0.555,3.907,4.85,7.175,4.234,3.859,2.887,6.179,2.555,1.536,2.71,4.874,5.834,0.713,4.019,3.246,7.48,4.509,3.906,2.767,4.693,3.939,1.893,3.773,6.024,6.152,6.167,3.211,5.059,4.147,2.156,3.069,1.292,5.599,1.38,2.295,2.174,1.051,2.847,3.476,1.923,2.354,6.034,2.114,6.034,3.591,6.147,0.642,2.056,6.084,5.007,3.814
6/1/24,2.718,2.78,2.551,1.769,0.965,2.834,0.438,1.217,2.046,2.333,3.728,3.489,2.71,2.948,3.413,1.266,1.91,4.459,3.201,7.65,6.677,1.593,3.565,3.158,1.836,1.213,3.805,2.834,4.092,1.81,3.385,1.483,3.754,0.608,1.748,0.665,2.319,2.38,2.953,2.641,1.551,0.92,13.06,0.529,3.022,7.826,3.964,0.44,5.273,3.301,3.972,0.79,0.364,2.605,4.582,7.764,5.129,3.301,3.43,6.503,3.725,3.549,1.147,1.413,2.596,1.739,3.946,2.851,2.892,6.289,2.714,7.126,1.786,1.578,6.641,0.733,1.109,0.793,1.8,4.244,2.052,3.369,5.593,7.227,5.141,14.116,0.478,2.792,6.298,6.503,1.707,3.124,4.954,7.762,1.726,3.817,2.076,3.265,0.647,3.467,4.375,1.143,1.475,0.294,0.97,2.553,6.397,3.452,4.039,1.389,2.758,2.38,0.747,2.2,1.591,1.815,0.92,5.566,4.03,1.119,1.315,3.732,5.254,6.035,1.365,5.43,0.296,2.455,4.917,2.985,4.895,2.217,1.332,3.719,8.758,0.399,3.005,4.232,3.127,9.62,1.827,3.553,3.81,2.009,1.467,6.176,4.244,0.742,0.575,1.127,4.022,1.424,1.574,3.891,4.051,0.207,0.697,1.481,3.349,5.471,3.771,4.779,0.635,3.073,2.606,4.689,2.823,9.43,1.526,2.517,3.108,4.106,0.881,3.231,2.505,0.848,2.959,4.132,4.197,2.575,3.524,2.811,2.432,3.447,0.609,5.252,4.908,0.873,1.084,3.309,5.991,6.272,4.114,2.777,7.454,3.349,4.2,5.822,5.589,1.488,1.733,1.739,0.851,0.686,3.102,2.424,4.559,1.736,4.326,2.431,5.322,2.508,2.422,0.53,1.948,2.303,4.597,4.358,2.669,1.955,2.365,4.291,3.724,1.454,4.597,3.765,4.327,2.482,6.398,3.307,2.637
7/1/24,4.55,1.377,0.27,1.405,0.677,0.929,0.141,1.023,0.418,1.187,0.264,0.611,0.754,1.4,0.45,0.126,0.043,0.297,1.191,0.891,0.148,1.946,0.452,1.193,0.528,0.511,0.371,1.035,0.886,1.218,0.651,0.293,1.045,2.12,0.168,0.846,0.515,0.156,0.237,0.535,1.429,0.175,1.591,0.835,0.103,2.691,0.5,0.188,0.628,2.581,0.176,0.521,0.517,0.176,5.021,0.41,2.013,2.581,4.081,2.733,0.387,1.077,0.066,0.593,0.638,4.028,2.864,0.488,0.294,0.518,0.416,1.645,0.277,5.342,1.209,0.954,1.628,2.938,5.771,0.266,0.749,1.144,1.134,1.309,0.508,0.162,0.064,0.317,0.51,1.326,0.136,1.07,0.333,1.525,0.36,4.344,0.183,1.484,4.42,0.629,0.152,1.302,0.341,0.025,3.032,3.358,1.664,0.56,2.714,0.456,4.366,0.636,1.804,3.9,0.251,1.876,5.097,1.773,1.788,4.165,1.774,0.215,1.675,1.418,2.525,5.515,0.349,0.489,0.802,0.155,1.858,3.294,0.438,0.517,2.101,0.503,0.655,1.512,1.565,2.266,1.006,1.35,2.086,1.74,0.16,1.462,1.732,0.21,1.535,0.566,1.016,0.133,1.02,1.039,0.135,0.131,0.327,1.491,3.201,0.25,1.425,0.4,2.242,0.442,0.944,4.378,1.295,0.372,0.883,0.64,0.706,1.592,3.682,0.366,1.595,1.883,2.163,0.392,2.846,0.029,2.182,0.382,1.099,2.541,1.585,1.677,0.359,0.922,2.129,1.65,0.511,0.634,2.206,0.309,0.329,0.22,2.499,2.6,1.649,9.375,0.126,0.332,0.855,0.405,3.495,0.139,1.386,0.134,1.426,1.826,0.912,0.323,0.405,0.07,7.177,0.131,1.437,1.521,1.678,0.077,0.288,1.08,1.137,0.925,0.567,0.268,0.71,0.344,1.119,1.914,1.225
8/1/24,3.922,3.189,2.54,3.407,0.54,1.948,0.796,2.085,0.592,0.38,2.288,3.798,0.239,1.7,2.564,7.888,0.144,0.601,0.723,0.934,0.389,0.528,0.626,1.961,0.457,1.255,0.903,0.871,1.119,3.652,1.392,0.315,2.102,1.093,0.645,3.09,0.678,4.701,0.619,0.548,1.398,0.334,1.849,2.274,0.28,0.456,1.237,2.902,1.94,0.599,0.089,0.805,0.689,1.392,3.799,2.883,2.592,0.599,3.279,1.244,0.721,3.706,1.041,1.574,0.758,0.044,5.792,3.585,5.041,1.693,1.35,2.527,1.009,3.027,2.015,2.685,4.559,3.485,1.386,3.961,2.337,1.025,0.914,2.987,1.314,4.916,0.598,0.697,2.525,1.299,3.818,1.365,1.206,8.211,1.484,1.847,0.667,1.048,2.231,1.651,2.536,1.025,2.636,2.282,0.911,1.815,0.143,1.353,2.51,1.859,1.156,1.438,0.959,0.858,0.571,2.776,5.517,0.939,2.554,1.571,1.843,2.888,2.45,0.786,2.656,0.854,4.121,2.715,0.997,0.805,3.065,2.737,1.865,2.318,1.006,1.827,1.304,0.59,5.827,1.347,2.297,0.831,1.148,1.053,1.133,1.825,2.457,2.811,0.466,1.872,2.268,2.314,2.902,6.906,0.789,0.616,4.349,4.732,0.344,0.212,0.574,0.433,3.138,0.518,2.432,1.693,0.523,1.269,0.628,0.897,0.346,1.544,0.582,2.724,2.629,1.651,2.735,0.884,3.44,0.197,2.293,0.218,0.648,4.949,4.349,1.471,0.555,0.171,0.541,1.559,2.089,1.338,3.398,1.369,0.52,0.947,0.801,1.403,1.647,1.098,2.639,4.514,0.143,4.603,1.07,0.636,8.021,0.885,2.693,1.254,0.406,3.212,1.337,0.577,3.259,1.289,2.58,0.764,0.664,1.993,1.208,1.506,0.223,1.797,0.598,0.576,2.699,2.783,2.502,4.67,1.938
9/1/24,4.673,1.499,1.312,2.098,1.175,4.915,4.532,1.31,4.722,2.36,3.509,1.857,2.55,4.695,5.286,4.714,2.204,3.595,2.49,4.849,5.181,0.957,2.22,1.689,2.873,1.771,5.11,2.028,2.879,4.078,3.025,1.263,3.993,4.09,4.012,4.2,5.344,0.369,4.34,4.401,1.339,0.319,3.822,2.629,0.88,2.253,1.564,0.856,2.51,3.375,3.247,5.97,4.791,4.553,2.337,4.715,3.822,3.375,0.618,2.639,3.585,2.577,0.966,4.227,3.156,1.777,0.292,9.385,2.747,4.665,1.074,5.579,2.556,2.293,4.962,1.85,1.283,1.855,2.289,2.03,3.927,3.314,4.861,1.958,1.993,0.798,0.599,2.654,4.656,3.853,2.233,3.796,1.145,4.643,2.952,8.685,2.701,5.027,4.798,5.323,1.11,0.778,0.486,5.649,1.441,1.405,1.644,1.965,2.785,1.606,1.155,3.868,4.413,2.238,1.977,4.152,2.086,1.588,2.434,1.509,8.662,2.757,0.731,1.256,2.538,1.335,1.243,4.491,1.179,0.9,4.966,2.601,4.059,6.2,2.022,0.629,3.166,2.873,3.348,3.515,2.205,2.089,2.491,3.885,1.866,3.757,2.493,2.439,2.042,4.426,9.049,2.805,2.761,2.559,7.795,1.371,10.21,3.716,2.389,2.571,2.363,2.056,3.951,5.036,0.941,1.884,0.472,5.37,2.551,5.615,5.07,4.392,1.119,4.736,0.864,2.379,3.598,1.787,3.442,4.352,3.499,1.324,0.385,4.353,1.788,8.243,5.707,3.042,2.175,3.74,0.958,4.27,2.83,1.604,8.134,2.219,4.705,4.893,4.44,0.95,1.89,4.862,1.296,3.357,0.946,2.067,1.105,2.853,0.464,0.946,2.672,1.65,4.963,1.256,2.098,0.599,2.237,0.341,6.14,1.08,2.039,3.509,4.94,4.312,0.869,2.427,4.62,2.17,3.162,2.613,5.385
10/1/24,1.048,2.151,5.745,1.014,1.895,3.127,1.727,3.163,3.162,5.729,1.22,7.055,2.368,9.003,6.644,1.779,3.856,0.809,1.333,2.387,5.787,5.969,3.471,1.235,11.805,1.892,0.443,1.728,2.081,5.808,1.821,0.754,12.099,1.217,1.524,2.331,10.703,4.151,7.864,0.589,3.499,3.163,4.265,2.181,1.167,8.672,4.1,1.34,4.967,2.247,2.658,1.829,7.627,0.94,2.634,8.141,3.691,2.247,0.425,7.605,0.981,4.131,0.88,2.856,2.14,2.068,0.877,3.414,0.938,6.487,0.754,5.047,1.834,3.735,4.024,1.705,3.121,1.044,7.818,0.56,3.698,3.769,3.157,1.07,1.613,3.245,3.857,4.267,3.319,11.505,9.48,1.285,2.052,8.741,0.461,1.305,2.386,3.59,1.827,8.509,17.142,2.884,0.484,3.32,0.001,0.892,0.701,9.818,1.756,2.457,2.648,1.205,2.934,3.236,3.428,1.594,1.434,3.284,2.74,1.726,5.619,2.835,1.784,5.643,2.282,1.427,0.156,0.727,2.7,2.551,1.274,0.627,1.716,0.311,0.743,8.775,10.433,0.524,9.056,1.225,0.087,5.342,1.048,5.628,1.924,1.09,7.302,2.619,0.72,8.733,3.383,3.113,2.754,2.686,3.216,0.505,5.721,6.105,1.181,2.709,1.79,1.081,1.465,0.367,0.017,1.112,0.586,2.535,3.005,3.068,1.347,6.172,4.878,4.465,6.931,1.525,4.775,5.51,2.774,1.841,1.29,0.423,1.208,0.293,2.715,9.18,1.01,3.275,1.732,1.338,5.473,3.155,6.633,2.025,6.3,3.847,4.071,9.981,1.668,4.388,0.555,6.236,6.161,0.936,0.369,3.596,0.684,3.33,0.357,0.985,1.162,1.952,3.382,4.209,0.998,0.676,3.456,9.104,1.87,2.102,4.08,2.555,4.278,1.676,2.147,1.746,2.652,4.586,1.669,6.858,1.389
11/1/24,2.75,1.45,1.26,0.917,1.804,2.76,1.961,0.407,3.031,0.962,0.128,0.093,1.226,0.021,1.559,1.889,0.697,3.765,1.839,4.447,1.8,2.3,2.587,4.156,2.243,1.498,4.447,1.083,6.293,4.021,2.446,2.938,4.515,1.846,2.379,2.165,2.918,4.354,1.742,2.39,0.574,5.106,0.026,1.388,1.379,1.974,1.358,2.331,4.019,1.592,2.213,2.08,2.363,1.288,1.6,1.887,3.246,1.592,0.963,2.849,2.064,1.262,3.019,0.687,0.623,1.135,1.695,4.056,1.755,0.051,2.458,3.305,0.968,2.949,1.669,2.02,4.61,1.553,2.787,3.891,1.601,3.011,1.526,1.298,1.025,3.71,6.2,4.553,2.035,0.664,0.479,1.316,0.812,1.468,0.958,0.352,1.481,1.506,3.282,0.04,0.97,1.227,0.037,4.338,0.226,1.649,0.014,0.414,2.925,2.098,2.435,1.115,1.494,1.582,0.628,1.544,3.546,0.097,0.018,2.1,2.374,2.118,1.958,1.689,0.305,1.605,2.231,1.304,2.167,0.937,1.797,1.759,0.156,3.48,4.786,3.014,1.644,3.129,1.086,6.576,1.969,1.601,3.052,4.717,2.054,1.447,3.118,3.219,2.664,0.614,2.859,2.279,1.698,0.836,0.014,1.044,1.347,0.92,0.684,3.516,1.294,1.191,2.322,2.342,4.716,0.968,1.101,2.816,1.263,2.21,1.862,2.961,0.014,2.067,0.264,1.876,0.818,4.172,3.951,1.942,6.653,4.241,0.597,1.389,1.434,1.94,1.89,2.454,2.975,1.176,1.527,2.226,0.113,0.794,2.641,1.948,4.345,2.03,2.259,2.509,4.358,0.681,0.662,0.784,1.207,3.229,0.251,1.975,2.085,0.653,4.279,0.556,3.019,1.12,1.026,3.184,0.06,2.754,0.41,0.176,1.819,4.414,0.999,4.208,1.553,2.861,1.151,1.925,0.792,2.709,1.664
12/1/24,0.464,0.429,1.308,1.254,2.734,4.644,8.029,0.521,1.407,4.835,1.086,2.232,3.75,0.326,0.682,0.251,0.279,3.088,0.497,0.339,0.551,0.351,3.617,0.143,0.889,1.43,1.462,2.05,2.831,2.857,0.047,3.471,1.986,1.461,0.876,1.414,2.526,1.746,1.496,6.758,1.535,1.732,0.475,1.785,2.085,1.015,1.315,5.718,2.038,1.189,1.733,0.876,2.014,0.737,1.658,2.238,1.614,1.189,3.178,0.842,1.027,1.363,2.141,1.293,0.877,0.937,1.779,3.648,1.325,1.191,2.123,1.313,1.209,1.182,0.795,1.878,0.375,0.37,0.906,1.674,2.119,1.629,1.731,1.393,3.207,1.024,3.657,0.372,2.358,0.777,1.716,2.163,3.079,0.84,0.145,1.724,0.86,1.083,0.516,0.862,0.263,0.498,0.489,1.118,0.497,1.192,3.167,0.096,1.971,3.241,1.006,1.757,0.895,1.709,1.342,0.831,0.918,2.314,0.546,1.848,1.202,0.108,1.5,3.348,3.641,0.047,0.917,1.562,2.453,1.984,4.457,1.826,2.607,2.561,3.241,2.832,1.487,0.946,3.152,3.18,6.864,1.849,1.191,0.186,0.354,1.967,1.131,0.597,1.536,0.721,1.032,0.881,3.062,0.657,2.857,2.745,4.74,0.486,1.186,0.363,2.014,3.845,1.503,3.466,0.072,0.231,2.963,0.727,1.027,1.026,1.515,1.342,1.476,4.62,0.758,1.137,0.381,2.973,0.176,0.16,2.55,0.285,2.671,2.729,1.212,0.303,0.231,2.709,1.787,1.339,0.991,0.52,2.887,1.867,0.46,1.533,1.554,1.205,0.785,3.33,1.383,4.751,3.064,0.399,2.982,3.734,3.65,0.864,0.461,0.928,1.796,1.161,1.133,1.742,0.563,0.612,2.236,0.805,0.435,0.416,3.443,1.002,1.853,0.297,2.001,1.683,2.704,1.014,1.308,0.323,0.221
